id,gender,bowType,age,round,score,
4,Men,Barebow,U14,Western 50,219,
5,Men,Barebow,U14,Western 50,288,
6,Men,Barebow,U14,Western 50,366,
1,Men,Barebow,U14,Western 40,141,
2,Men,Barebow,U14,Western 40,193,
3,Men,Barebow,U14,Western 40,256,
4,Men,Barebow,U14,Western 40,329,
5,Men,Barebow,U14,Western 40,410,
6,Men,Barebow,U14,Western 40,490,
1,Men,Barebow,U14,Western 30,260,
2,Men,Barebow,U14,Western 30,332,
3,Men,Barebow,U14,Western 30,411,
4,Men,Barebow,U14,Western 30,489,
1,Men,Barebow,U14,American,66,
2,Men,Barebow,U14,American,93,
3,Men,Barebow,U14,American,129,
4,Men,Barebow,U14,American,175,
5,Men,Barebow,U14,American,233,
6,Men,Barebow,U14,American,300,
1,Men,Barebow,U14,St. Nicholas,119,
2,Men,Barebow,U14,St. Nicholas,162,
3,Men,Barebow,U14,St. Nicholas,216,
4,Men,Barebow,U14,St. Nicholas,280,
5,Men,Barebow,U14,St. Nicholas,350,
6,Men,Barebow,U14,St. Nicholas,421,
1,Men,Barebow,U14,New National,12,
2,Men,Barebow,U14,New National,17,
3,Men,Barebow,U14,New National,24,
4,Men,Barebow,U14,New National,35,
5,Men,Barebow,U14,New National,50,
6,Men,Barebow,U14,New National,70,
1,Men,Barebow,U14,Long National,22,
2,Men,Barebow,U14,Long National,31,
3,Men,Barebow,U14,Long National,45,
4,Men,Barebow,U14,Long National,63,
5,Men,Barebow,U14,Long National,88,
6,Men,Barebow,U14,Long National,121,
1,Men,Barebow,U14,National,38,
2,Men,Barebow,U14,National,54,
3,Men,Barebow,U14,National,76,
4,Men,Barebow,U14,National,105,
5,Men,Barebow,U14,National,144,
6,Men,Barebow,U14,National,192,
1,Men,Barebow,U14,National 50,58,
2,Men,Barebow,U14,National 50,82,
3,Men,Barebow,U14,National 50,113,
4,Men,Barebow,U14,National 50,154,
5,Men,Barebow,U14,National 50,204,
6,Men,Barebow,U14,National 50,261,
1,Men,Barebow,U14,National 40,97,
2,Men,Barebow,U14,National 40,132,
3,Men,Barebow,U14,National 40,177,
4,Men,Barebow,U14,National 40,230,
5,Men,Barebow,U14,National 40,290,
6,Men,Barebow,U14,National 40,351,
1,Men,Barebow,U14,National 30,175,
2,Men,Barebow,U14,National 30,227,
3,Men,Barebow,U14,National 30,284,
4,Men,Barebow,U14,National 30,344,
1,Men,Barebow,U14,New Warwick,9,
2,Men,Barebow,U14,New Warwick,13,
3,Men,Barebow,U14,New Warwick,18,
4,Men,Barebow,U14,New Warwick,26,
5,Men,Barebow,U14,New Warwick,36,
6,Men,Barebow,U14,New Warwick,51,
1,Men,Barebow,U14,Long Warwick,17,
2,Men,Barebow,U14,Long Warwick,24,
3,Men,Barebow,U14,Long Warwick,33,
4,Men,Barebow,U14,Long Warwick,47,
5,Men,Barebow,U14,Long Warwick,65,
6,Men,Barebow,U14,Long Warwick,89,
1,Men,Barebow,U14,Warwick,27,
2,Men,Barebow,U14,Warwick,39,
3,Men,Barebow,U14,Warwick,54,
4,Men,Barebow,U14,Warwick,75,
5,Men,Barebow,U14,Warwick,102,
6,Men,Barebow,U14,Warwick,135,
1,Men,Barebow,U14,Warwick 50,42,
2,Men,Barebow,U14,Warwick 50,59,
3,Men,Barebow,U14,Warwick 50,81,
4,Men,Barebow,U14,Warwick 50,110,
5,Men,Barebow,U14,Warwick 50,144,
6,Men,Barebow,U14,Warwick 50,183,
1,Men,Barebow,U14,Warwick 40,71,
2,Men,Barebow,U14,Warwick 40,97,
3,Men,Barebow,U14,Warwick 40,128,
4,Men,Barebow,U14,Warwick 40,165,
5,Men,Barebow,U14,Warwick 40,205,
6,Men,Barebow,U14,Warwick 40,245,
1,Men,Barebow,U14,Warwick 30,130,
2,Men,Barebow,U14,Warwick 30,166,
3,Men,Barebow,U14,Warwick 30,206,
4,Men,Barebow,U14,Warwick 30,245,
1,Men,Barebow,U14,WA 1440 (90m),56,
2,Men,Barebow,U14,WA 1440 (90m),80,
3,Men,Barebow,U14,WA 1440 (90m),113,
4,Men,Barebow,U14,WA 1440 (90m),158,
5,Men,Barebow,U14,WA 1440 (90m),216,
6,Men,Barebow,U14,WA 1440 (90m),290,
7,Men,Barebow,U14,WA 1440 (90m),380,
8,Men,Barebow,U14,WA 1440 (90m),484,
9,Men,Barebow,U14,WA 1440 (90m),598,
1,Men,Barebow,U14,WA 1440 (70m) / Metric I,66,
2,Men,Barebow,U14,WA 1440 (70m) / Metric I,94,
3,Men,Barebow,U14,WA 1440 (70m) / Metric I,132,
4,Men,Barebow,U14,WA 1440 (70m) / Metric I,184,
5,Men,Barebow,U14,WA 1440 (70m) / Metric I,252,
6,Men,Barebow,U14,WA 1440 (70m) / Metric I,338,
7,Men,Barebow,U14,WA 1440 (70m) / Metric I,441,
8,Men,Barebow,U14,WA 1440 (70m) / Metric I,558,
9,Men,Barebow,U14,WA 1440 (70m) / Metric I,682,
1,Men,Barebow,U14,WA 1440 (60m) / Metric II,84,
2,Men,Barebow,U14,WA 1440 (60m) / Metric II,120,
3,Men,Barebow,U14,WA 1440 (60m) / Metric II,169,
4,Men,Barebow,U14,WA 1440 (60m) / Metric II,234,
5,Men,Barebow,U14,WA 1440 (60m) / Metric II,318,
6,Men,Barebow,U14,WA 1440 (60m) / Metric II,422,
7,Men,Barebow,U14,WA 1440 (60m) / Metric II,541,
8,Men,Barebow,U14,WA 1440 (60m) / Metric II,670,
9,Men,Barebow,U14,WA 1440 (60m) / Metric II,799,
1,Men,Barebow,U14,Metric III,156,
2,Men,Barebow,U14,Metric III,216,
3,Men,Barebow,U14,Metric III,293,
4,Men,Barebow,U14,Metric III,389,
5,Men,Barebow,U14,Metric III,501,
6,Men,Barebow,U14,Metric III,624,
7,Men,Barebow,U14,Metric III,750,
8,Men,Barebow,U14,Metric III,870,
9,Men,Barebow,U14,Metric III,979,
1,Men,Barebow,U14,Metric IV,346,
2,Men,Barebow,U14,Metric IV,439,
3,Men,Barebow,U14,Metric IV,543,
4,Men,Barebow,U14,Metric IV,656,
5,Men,Barebow,U14,Metric IV,772,
6,Men,Barebow,U14,Metric IV,885,
7,Men,Barebow,U14,Metric IV,988,
8,Men,Barebow,U14,Metric IV,1078,
9,Men,Barebow,U14,Metric IV,1154,
1,Men,Barebow,U14,Metric V,476,
2,Men,Barebow,U14,Metric V,594,
3,Men,Barebow,U14,Metric V,717,
4,Men,Barebow,U14,Metric V,837,
1,Men,Barebow,U14,Long Metric (Men),16,
2,Men,Barebow,U14,Long Metric (Men),23,
3,Men,Barebow,U14,Long Metric (Men),33,
4,Men,Barebow,U14,Long Metric (Men),47,
5,Men,Barebow,U14,Long Metric (Men),66,
6,Men,Barebow,U14,Long Metric (Men),93,
1,Men,Barebow,U14,Long Metric (Women) / Long Metric I,25,
2,Men,Barebow,U14,Long Metric (Women) / Long Metric I,36,
3,Men,Barebow,U14,Long Metric (Women) / Long Metric I,52,
4,Men,Barebow,U14,Long Metric (Women) / Long Metric I,73,
5,Men,Barebow,U14,Long Metric (Women) / Long Metric I,102,
6,Men,Barebow,U14,Long Metric (Women) / Long Metric I,140,
1,Men,Barebow,U14,Long Metric II,37,
2,Men,Barebow,U14,Long Metric II,53,
3,Men,Barebow,U14,Long Metric II,75,
4,Men,Barebow,U14,Long Metric II,105,
5,Men,Barebow,U14,Long Metric II,144,
6,Men,Barebow,U14,Long Metric II,193,
1,Men,Barebow,U14,Long Metric III,59,
2,Men,Barebow,U14,Long Metric III,83,
3,Men,Barebow,U14,Long Metric III,115,
4,Men,Barebow,U14,Long Metric III,157,
5,Men,Barebow,U14,Long Metric III,209,
6,Men,Barebow,U14,Long Metric III,269,
1,Men,Barebow,U14,Long Metric IV,101,
2,Men,Barebow,U14,Long Metric IV,138,
3,Men,Barebow,U14,Long Metric IV,185,
4,Men,Barebow,U14,Long Metric IV,241,
5,Men,Barebow,U14,Long Metric IV,304,
6,Men,Barebow,U14,Long Metric IV,368,
1,Men,Barebow,U14,Long Metric V,189,
2,Men,Barebow,U14,Long Metric V,245,
3,Men,Barebow,U14,Long Metric V,306,
4,Men,Barebow,U14,Long Metric V,369,
1,Men,Barebow,U14,Short Metric / Short Metric I,41,
2,Men,Barebow,U14,Short Metric / Short Metric I,58,
3,Men,Barebow,U14,Short Metric / Short Metric I,81,
4,Men,Barebow,U14,Short Metric / Short Metric I,111,
5,Men,Barebow,U14,Short Metric / Short Metric I,151,
6,Men,Barebow,U14,Short Metric / Short Metric I,198,
1,Men,Barebow,U14,Short Metric II,47,
2,Men,Barebow,U14,Short Metric II,67,
3,Men,Barebow,U14,Short Metric II,94,
4,Men,Barebow,U14,Short Metric II,129,
5,Men,Barebow,U14,Short Metric II,174,
6,Men,Barebow,U14,Short Metric II,229,
1,Men,Barebow,U14,Short Metric III,97,
2,Men,Barebow,U14,Short Metric III,133,
3,Men,Barebow,U14,Short Metric III,179,
4,Men,Barebow,U14,Short Metric III,233,
1,Men,Barebow,U14,Short Metric IV,246,
2,Men,Barebow,U14,Short Metric IV,302,
3,Men,Barebow,U14,Short Metric IV,359,
1,Men,Barebow,U14,Short Metric V,287,
2,Men,Barebow,U14,Short Metric V,350,
1,Men,Barebow,U14,WA 900,61,
2,Men,Barebow,U14,WA 900,87,
3,Men,Barebow,U14,WA 900,121,
4,Men,Barebow,U14,WA 900,166,
5,Men,Barebow,U14,WA 900,223,
6,Men,Barebow,U14,WA 900,291,
1,Men,Barebow,U14,WA 70m,21,
2,Men,Barebow,U14,WA 70m,30,
3,Men,Barebow,U14,WA 70m,43,
4,Men,Barebow,U14,WA 70m,60,
5,Men,Barebow,U14,WA 70m,85,
6,Men,Barebow,U14,WA 70m,118,
1,Men,Barebow,U14,WA 60m,30,
2,Men,Barebow,U14,WA 60m,43,
3,Men,Barebow,U14,WA 60m,61,
4,Men,Barebow,U14,WA 60m,85,
5,Men,Barebow,U14,WA 60m,119,
6,Men,Barebow,U14,WA 60m,162,
1,Men,Barebow,U14,WA 50m (Barebow) / Metric 122-50,45,
2,Men,Barebow,U14,WA 50m (Barebow) / Metric 122-50,64,
3,Men,Barebow,U14,WA 50m (Barebow) / Metric 122-50,90,
4,Men,Barebow,U14,WA 50m (Barebow) / Metric 122-50,125,
5,Men,Barebow,U14,WA 50m (Barebow) / Metric 122-50,170,
6,Men,Barebow,U14,WA 50m (Barebow) / Metric 122-50,225,
7,Men,Barebow,U14,WA 50m (Barebow) / Metric 122-50,288,
8,Men,Barebow,U14,WA 50m (Barebow) / Metric 122-50,354,
9,Men,Barebow,U14,WA 50m (Barebow) / Metric 122-50,419,
1,Men,Barebow,U14,Metric 122-40,73,
2,Men,Barebow,U14,Metric 122-40,102,
3,Men,Barebow,U14,Metric 122-40,140,
4,Men,Barebow,U14,Metric 122-40,189,
5,Men,Barebow,U14,Metric 122-40,247,
6,Men,Barebow,U14,Metric 122-40,312,
7,Men,Barebow,U14,Metric 122-40,379,
8,Men,Barebow,U14,Metric 122-40,441,
9,Men,Barebow,U14,Metric 122-40,495,
1,Men,Barebow,U14,Metric 122-30,128,
2,Men,Barebow,U14,Metric 122-30,174,
3,Men,Barebow,U14,Metric 122-30,230,
4,Men,Barebow,U14,Metric 122-30,293,
1,Men,Barebow,U14,WA 50m (Compound),20,
2,Men,Barebow,U14,WA 50m (Compound),29,
3,Men,Barebow,U14,WA 50m (Compound),42,
4,Men,Barebow,U14,WA 50m (Compound),59,
5,Men,Barebow,U14,WA 50m (Compound),84,
6,Men,Barebow,U14,WA 50m (Compound),117,
1,Men,Barebow,U14,Metric 80-40,33,
2,Men,Barebow,U14,Metric 80-40,48,
3,Men,Barebow,U14,Metric 80-40,68,
4,Men,Barebow,U14,Metric 80-40,95,
5,Men,Barebow,U14,Metric 80-40,131,
6,Men,Barebow,U14,Metric 80-40,178,
1,Men,Barebow,U14,Metric 80-30,61,
2,Men,Barebow,U14,Metric 80-30,86,
3,Men,Barebow,U14,Metric 80-30,120,
4,Men,Barebow,U14,Metric 80-30,164,
1,Men,Barebow,U12,York,22,
2,Men,Barebow,U12,York,31,
3,Men,Barebow,U12,York,44,
4,Men,Barebow,U12,York,64,
5,Men,Barebow,U12,York,91,
6,Men,Barebow,U12,York,128,
7,Men,Barebow,U12,York,178,
8,Men,Barebow,U12,York,243,
9,Men,Barebow,U12,York,325,
1,Men,Barebow,U12,Hereford / Bristol I,38,
2,Men,Barebow,U12,Hereford / Bristol I,54,
3,Men,Barebow,U12,Hereford / Bristol I,77,
4,Men,Barebow,U12,Hereford / Bristol I,109,
5,Men,Barebow,U12,Hereford / Bristol I,153,
6,Men,Barebow,U12,Hereford / Bristol I,212,
7,Men,Barebow,U12,Hereford / Bristol I,287,
8,Men,Barebow,U12,Hereford / Bristol I,380,
9,Men,Barebow,U12,Hereford / Bristol I,487,
1,Men,Barebow,U12,Bristol II,63,
2,Men,Barebow,U12,Bristol II,90,
3,Men,Barebow,U12,Bristol II,128,
4,Men,Barebow,U12,Bristol II,179,
5,Men,Barebow,U12,Bristol II,245,
6,Men,Barebow,U12,Bristol II,330,
7,Men,Barebow,U12,Bristol II,432,
8,Men,Barebow,U12,Bristol II,547,
9,Men,Barebow,U12,Bristol II,668,
1,Men,Barebow,U12,Bristol III,103,
2,Men,Barebow,U12,Bristol III,145,
3,Men,Barebow,U12,Bristol III,201,
4,Men,Barebow,U12,Bristol III,273,
5,Men,Barebow,U12,Bristol III,362,
6,Men,Barebow,U12,Bristol III,468,
7,Men,Barebow,U12,Bristol III,584,
8,Men,Barebow,U12,Bristol III,703,
9,Men,Barebow,U12,Bristol III,818,
1,Men,Barebow,U12,Bristol IV,186,
2,Men,Barebow,U12,Bristol IV,252,
3,Men,Barebow,U12,Bristol IV,334,
4,Men,Barebow,U12,Bristol IV,431,
5,Men,Barebow,U12,Bristol IV,540,
6,Men,Barebow,U12,Bristol IV,656,
7,Men,Barebow,U12,Bristol IV,771,
8,Men,Barebow,U12,Bristol IV,879,
9,Men,Barebow,U12,Bristol IV,974,
1,Men,Barebow,U12,Bristol V,372,
2,Men,Barebow,U12,Bristol V,464,
3,Men,Barebow,U12,Bristol V,566,
4,Men,Barebow,U12,Bristol V,674,
5,Men,Barebow,U12,Bristol V,783,
6,Men,Barebow,U12,Bristol V,886,
7,Men,Barebow,U12,Bristol V,978,
8,Men,Barebow,U12,Bristol V,1057,
9,Men,Barebow,U12,Bristol V,1121,
1,Men,Barebow,U12,St. George,20,
2,Men,Barebow,U12,St. George,29,
3,Men,Barebow,U12,St. George,42,
4,Men,Barebow,U12,St. George,59,
5,Men,Barebow,U12,St. George,84,
6,Men,Barebow,U12,St. George,118,
1,Men,Barebow,U12,Albion / Long Windsor,34,
2,Men,Barebow,U12,Albion / Long Windsor,49,
3,Men,Barebow,U12,Albion / Long Windsor,69,
4,Men,Barebow,U12,Albion / Long Windsor,98,
5,Men,Barebow,U12,Albion / Long Windsor,136,
6,Men,Barebow,U12,Albion / Long Windsor,187,
1,Men,Barebow,U12,Windsor,56,
2,Men,Barebow,U12,Windsor,79,
3,Men,Barebow,U12,Windsor,111,
4,Men,Barebow,U12,Windsor,155,
5,Men,Barebow,U12,Windsor,210,
6,Men,Barebow,U12,Windsor,280,
1,Men,Barebow,U12,Windsor 50,93,
2,Men,Barebow,U12,Windsor 50,130,
3,Men,Barebow,U12,Windsor 50,179,
4,Men,Barebow,U12,Windsor 50,240,
5,Men,Barebow,U12,Windsor 50,313,
6,Men,Barebow,U12,Windsor 50,396,
1,Men,Barebow,U12,Windsor 40,175,
2,Men,Barebow,U12,Windsor 40,234,
3,Men,Barebow,U12,Windsor 40,303,
4,Men,Barebow,U12,Windsor 40,382,
5,Men,Barebow,U12,Windsor 40,465,
6,Men,Barebow,U12,Windsor 40,550,
1,Men,Barebow,U12,Windsor 30,362,
2,Men,Barebow,U12,Windsor 30,434,
3,Men,Barebow,U12,Windsor 30,509,
4,Men,Barebow,U12,Windsor 30,585,
5,Men,Barebow,U12,Windsor 30,659,
6,Men,Barebow,U12,Windsor 30,727,
1,Men,Barebow,U12,New Western,12,
2,Men,Barebow,U12,New Western,17,
3,Men,Barebow,U12,New Western,25,
4,Men,Barebow,U12,New Western,36,
5,Men,Barebow,U12,New Western,51,
6,Men,Barebow,U12,New Western,72,
1,Men,Barebow,U12,Long Western,23,
2,Men,Barebow,U12,Long Western,33,
3,Men,Barebow,U12,Long Western,47,
4,Men,Barebow,U12,Long Western,66,
5,Men,Barebow,U12,Long Western,93,
6,Men,Barebow,U12,Long Western,130,
1,Men,Barebow,U12,Western,38,
2,Men,Barebow,U12,Western,54,
3,Men,Barebow,U12,Western,77,
4,Men,Barebow,U12,Western,108,
5,Men,Barebow,U12,Western,149,
6,Men,Barebow,U12,Western,203,
1,Men,Barebow,U12,Western 50,59,
2,Men,Barebow,U12,Western 50,84,
3,Men,Barebow,U12,Western 50,118,
4,Men,Barebow,U12,Western 50,162,
5,Men,Barebow,U12,Western 50,219,
6,Men,Barebow,U12,Western 50,288,
1,Men,Barebow,U12,Western 40,102,
2,Men,Barebow,U12,Western 40,141,
3,Men,Barebow,U12,Western 40,193,
4,Men,Barebow,U12,Western 40,256,
5,Men,Barebow,U12,Western 40,329,
6,Men,Barebow,U12,Western 40,410,
1,Men,Barebow,U12,Western 30,197,
2,Men,Barebow,U12,Western 30,260,
3,Men,Barebow,U12,Western 30,332,
4,Men,Barebow,U12,Western 30,411,
5,Men,Barebow,U12,Western 30,489,
6,Men,Barebow,U12,Western 30,564,
1,Men,Barebow,U12,American,47,
2,Men,Barebow,U12,American,66,
3,Men,Barebow,U12,American,93,
4,Men,Barebow,U12,American,129,
5,Men,Barebow,U12,American,175,
6,Men,Barebow,U12,American,233,
1,Men,Barebow,U12,St. Nicholas,86,
2,Men,Barebow,U12,St. Nicholas,119,
3,Men,Barebow,U12,St. Nicholas,162,
4,Men,Barebow,U12,St. Nicholas,216,
5,Men,Barebow,U12,St. Nicholas,280,
6,Men,Barebow,U12,St. Nicholas,350,
1,Men,Barebow,U12,New National,8,
2,Men,Barebow,U12,New National,12,
3,Men,Barebow,U12,New National,17,
4,Men,Barebow,U12,New National,24,
5,Men,Barebow,U12,New National,35,
6,Men,Barebow,U12,New National,50,
1,Men,Barebow,U12,Long National,15,
2,Men,Barebow,U12,Long National,22,
3,Men,Barebow,U12,Long National,31,
4,Men,Barebow,U12,Long National,45,
5,Men,Barebow,U12,Long National,63,
6,Men,Barebow,U12,Long National,88,
1,Men,Barebow,U12,National,27,
2,Men,Barebow,U12,National,38,
3,Men,Barebow,U12,National,54,
4,Men,Barebow,U12,National,76,
5,Men,Barebow,U12,National,105,
6,Men,Barebow,U12,National,144,
1,Men,Barebow,U12,National 50,41,
2,Men,Barebow,U12,National 50,58,
3,Men,Barebow,U12,National 50,82,
4,Men,Barebow,U12,National 50,113,
5,Men,Barebow,U12,National 50,154,
6,Men,Barebow,U12,National 50,204,
1,Men,Barebow,U12,National 40,69,
2,Men,Barebow,U12,National 40,97,
3,Men,Barebow,U12,National 40,132,
4,Men,Barebow,U12,National 40,177,
5,Men,Barebow,U12,National 40,230,
6,Men,Barebow,U12,National 40,290,
1,Men,Barebow,U12,National 30,131,
2,Men,Barebow,U12,National 30,175,
3,Men,Barebow,U12,National 30,227,
4,Men,Barebow,U12,National 30,284,
5,Men,Barebow,U12,National 30,344,
6,Men,Barebow,U12,National 30,402,
1,Men,Barebow,U12,New Warwick,6,
2,Men,Barebow,U12,New Warwick,9,
3,Men,Barebow,U12,New Warwick,13,
4,Men,Barebow,U12,New Warwick,18,
5,Men,Barebow,U12,New Warwick,26,
6,Men,Barebow,U12,New Warwick,36,
1,Men,Barebow,U12,Long Warwick,12,
2,Men,Barebow,U12,Long Warwick,17,
3,Men,Barebow,U12,Long Warwick,24,
4,Men,Barebow,U12,Long Warwick,33,
5,Men,Barebow,U12,Long Warwick,47,
6,Men,Barebow,U12,Long Warwick,65,
1,Men,Barebow,U12,Warwick,19,
2,Men,Barebow,U12,Warwick,27,
3,Men,Barebow,U12,Warwick,39,
4,Men,Barebow,U12,Warwick,54,
5,Men,Barebow,U12,Warwick,75,
6,Men,Barebow,U12,Warwick,102,
1,Men,Barebow,U12,Warwick 50,30,
2,Men,Barebow,U12,Warwick 50,42,
3,Men,Barebow,U12,Warwick 50,59,
4,Men,Barebow,U12,Warwick 50,81,
5,Men,Barebow,U12,Warwick 50,110,
6,Men,Barebow,U12,Warwick 50,144,
1,Men,Barebow,U12,Warwick 40,51,
2,Men,Barebow,U12,Warwick 40,71,
3,Men,Barebow,U12,Warwick 40,97,
4,Men,Barebow,U12,Warwick 40,128,
5,Men,Barebow,U12,Warwick 40,165,
6,Men,Barebow,U12,Warwick 40,205,
1,Men,Barebow,U12,Warwick 30,99,
2,Men,Barebow,U12,Warwick 30,130,
3,Men,Barebow,U12,Warwick 30,166,
4,Men,Barebow,U12,Warwick 30,206,
5,Men,Barebow,U12,Warwick 30,245,
6,Men,Barebow,U12,Warwick 30,282,
1,Men,Barebow,U12,WA 1440 (90m),39,
2,Men,Barebow,U12,WA 1440 (90m),56,
3,Men,Barebow,U12,WA 1440 (90m),80,
4,Men,Barebow,U12,WA 1440 (90m),113,
5,Men,Barebow,U12,WA 1440 (90m),158,
6,Men,Barebow,U12,WA 1440 (90m),216,
7,Men,Barebow,U12,WA 1440 (90m),290,
8,Men,Barebow,U12,WA 1440 (90m),380,
9,Men,Barebow,U12,WA 1440 (90m),484,
1,Men,Barebow,U12,WA 1440 (70m) / Metric I,46,
2,Men,Barebow,U12,WA 1440 (70m) / Metric I,66,
3,Men,Barebow,U12,WA 1440 (70m) / Metric I,94,
4,Men,Barebow,U12,WA 1440 (70m) / Metric I,132,
5,Men,Barebow,U12,WA 1440 (70m) / Metric I,184,
6,Men,Barebow,U12,WA 1440 (70m) / Metric I,252,
7,Men,Barebow,U12,WA 1440 (70m) / Metric I,338,
8,Men,Barebow,U12,WA 1440 (70m) / Metric I,441,
9,Men,Barebow,U12,WA 1440 (70m) / Metric I,558,
1,Men,Barebow,U12,WA 1440 (60m) / Metric II,59,
2,Men,Barebow,U12,WA 1440 (60m) / Metric II,84,
3,Men,Barebow,U12,WA 1440 (60m) / Metric II,120,
4,Men,Barebow,U12,WA 1440 (60m) / Metric II,169,
5,Men,Barebow,U12,WA 1440 (60m) / Metric II,234,
6,Men,Barebow,U12,WA 1440 (60m) / Metric II,318,
7,Men,Barebow,U12,WA 1440 (60m) / Metric II,422,
8,Men,Barebow,U12,WA 1440 (60m) / Metric II,541,
9,Men,Barebow,U12,WA 1440 (60m) / Metric II,670,
1,Men,Barebow,U12,Metric III,111,
2,Men,Barebow,U12,Metric III,156,
3,Men,Barebow,U12,Metric III,216,
4,Men,Barebow,U12,Metric III,293,
5,Men,Barebow,U12,Metric III,389,
6,Men,Barebow,U12,Metric III,501,
7,Men,Barebow,U12,Metric III,624,
8,Men,Barebow,U12,Metric III,750,
9,Men,Barebow,U12,Metric III,870,
1,Men,Barebow,U12,Metric IV,266,
2,Men,Barebow,U12,Metric IV,346,
3,Men,Barebow,U12,Metric IV,439,
4,Men,Barebow,U12,Metric IV,543,
5,Men,Barebow,U12,Metric IV,656,
6,Men,Barebow,U12,Metric IV,772,
7,Men,Barebow,U12,Metric IV,885,
8,Men,Barebow,U12,Metric IV,988,
9,Men,Barebow,U12,Metric IV,1078,
1,Men,Barebow,U12,Metric V,368,
2,Men,Barebow,U12,Metric V,476,
3,Men,Barebow,U12,Metric V,594,
4,Men,Barebow,U12,Metric V,717,
5,Men,Barebow,U12,Metric V,837,
6,Men,Barebow,U12,Metric V,947,
7,Men,Barebow,U12,Metric V,1043,
8,Men,Barebow,U12,Metric V,1125,
9,Men,Barebow,U12,Metric V,1193,
1,Men,Barebow,U12,Long Metric (Men),11,
2,Men,Barebow,U12,Long Metric (Men),16,
3,Men,Barebow,U12,Long Metric (Men),23,
4,Men,Barebow,U12,Long Metric (Men),33,
5,Men,Barebow,U12,Long Metric (Men),47,
6,Men,Barebow,U12,Long Metric (Men),66,
1,Men,Barebow,U12,Long Metric (Women) / Long Metric I,18,
2,Men,Barebow,U12,Long Metric (Women) / Long Metric I,25,
3,Men,Barebow,U12,Long Metric (Women) / Long Metric I,36,
4,Men,Barebow,U12,Long Metric (Women) / Long Metric I,52,
5,Men,Barebow,U12,Long Metric (Women) / Long Metric I,73,
6,Men,Barebow,U12,Long Metric (Women) / Long Metric I,102,
1,Men,Barebow,U12,Long Metric II,26,
2,Men,Barebow,U12,Long Metric II,37,
3,Men,Barebow,U12,Long Metric II,53,
4,Men,Barebow,U12,Long Metric II,75,
5,Men,Barebow,U12,Long Metric II,105,
6,Men,Barebow,U12,Long Metric II,144,
1,Men,Barebow,U12,Long Metric III,42,
2,Men,Barebow,U12,Long Metric III,59,
3,Men,Barebow,U12,Long Metric III,83,
4,Men,Barebow,U12,Long Metric III,115,
5,Men,Barebow,U12,Long Metric III,157,
6,Men,Barebow,U12,Long Metric III,209,
1,Men,Barebow,U12,Long Metric IV,72,
2,Men,Barebow,U12,Long Metric IV,101,
3,Men,Barebow,U12,Long Metric IV,138,
4,Men,Barebow,U12,Long Metric IV,185,
5,Men,Barebow,U12,Long Metric IV,241,
6,Men,Barebow,U12,Long Metric IV,304,
1,Men,Barebow,U12,Long Metric V,142,
2,Men,Barebow,U12,Long Metric V,189,
3,Men,Barebow,U12,Long Metric V,245,
4,Men,Barebow,U12,Long Metric V,306,
5,Men,Barebow,U12,Long Metric V,369,
6,Men,Barebow,U12,Long Metric V,429,
1,Men,Barebow,U12,Short Metric / Short Metric I,29,
2,Men,Barebow,U12,Short Metric / Short Metric I,41,
3,Men,Barebow,U12,Short Metric / Short Metric I,58,
4,Men,Barebow,U12,Short Metric / Short Metric I,81,
5,Men,Barebow,U12,Short Metric / Short Metric I,111,
6,Men,Barebow,U12,Short Metric / Short Metric I,151,
1,Men,Barebow,U12,Short Metric II,33,
2,Men,Barebow,U12,Short Metric II,47,
3,Men,Barebow,U12,Short Metric II,67,
4,Men,Barebow,U12,Short Metric II,94,
5,Men,Barebow,U12,Short Metric II,129,
6,Men,Barebow,U12,Short Metric II,174,
1,Men,Barebow,U12,Short Metric III,70,
2,Men,Barebow,U12,Short Metric III,97,
3,Men,Barebow,U12,Short Metric III,133,
4,Men,Barebow,U12,Short Metric III,179,
5,Men,Barebow,U12,Short Metric III,233,
6,Men,Barebow,U12,Short Metric III,293,
1,Men,Barebow,U12,Short Metric IV,194,
2,Men,Barebow,U12,Short Metric IV,246,
3,Men,Barebow,U12,Short Metric IV,302,
4,Men,Barebow,U12,Short Metric IV,359,
1,Men,Barebow,U12,Short Metric V,227,
2,Men,Barebow,U12,Short Metric V,287,
3,Men,Barebow,U12,Short Metric V,350,
1,Men,Barebow,U12,WA 900,43,
2,Men,Barebow,U12,WA 900,61,
3,Men,Barebow,U12,WA 900,87,
4,Men,Barebow,U12,WA 900,121,
5,Men,Barebow,U12,WA 900,166,
6,Men,Barebow,U12,WA 900,223,
1,Men,Barebow,U12,WA 70m,14,
2,Men,Barebow,U12,WA 70m,21,
3,Men,Barebow,U12,WA 70m,30,
4,Men,Barebow,U12,WA 70m,43,
5,Men,Barebow,U12,WA 70m,60,
6,Men,Barebow,U12,WA 70m,85,
1,Men,Barebow,U12,WA 60m,21,
2,Men,Barebow,U12,WA 60m,30,
3,Men,Barebow,U12,WA 60m,43,
4,Men,Barebow,U12,WA 60m,61,
5,Men,Barebow,U12,WA 60m,85,
6,Men,Barebow,U12,WA 60m,119,
1,Men,Barebow,U12,WA 50m (Barebow) / Metric 122-50,32,
2,Men,Barebow,U12,WA 50m (Barebow) / Metric 122-50,45,
3,Men,Barebow,U12,WA 50m (Barebow) / Metric 122-50,64,
